Minerali,per porzione,% RDA
Calcio,"20,2 mg","2,0 %"
Rame,"0,2 mg","17,0 %"
Ferro,"3,1 mg","20,9 %"
Magnesio,"25,2 mg","8,4 %"
Manganese,"0,7 mg","33,8 %"
Fosforo,"87,4 mg","12,5 %"
Potassio,"113,4 mg","5,7 %"
Selenio,"< 0,1 mg","28,6 %"
Zinco,"0,7 mg","9,7 %"
