Minerali,per porzione,% RDA
Calcio,"157,3 mg","15,7 %"
Rame,"0,7 mg","74,0 %"
Ferro,"3,7 mg","24,7 %"
Magnesio,"80,8 mg","26,9 %"
Manganese,"0,8 mg","40,0 %"
Fosforo,"229,5 mg","32,8 %"
Potassio,"1.513,0 mg","75,7 %"
Selenio,"< 0,1 mg","12,8 %"
Zinco,"1,5 mg","21,9 %"
