Valori nutrizionali,per porzione,% RDA
Valore calorico,308 kcal 1.288 kJ,"15,4 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"0,4 g","1,2 %"
Grassi polinsaturi,"0,1 g","0,8 %"
Carboidrati,"81,5 g","30,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"2,7 g","3,7 %"
Fibre alimentari,"9,4 g","3,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"161,4 g","8,1 %"
