Minerali,per porzione,% RDA
Calcio,"11,2 mg","1,1 %"
Rame,"< 0,1 mg","5,4 %"
Ferro,"0,5 mg","3,1 %"
Magnesio,"6,7 mg","2,2 %"
Manganese,"< 0,1 mg","3,8 %"
Fosforo,"40,1 mg","5,7 %"
Potassio,"71,4 mg","3,6 %"
Selenio,"< 0,1 mg","8,2 %"
Zinco,"0,3 mg","3,8 %"
