Valori nutrizionali,per porzione,% RDA
Valore calorico,353 kcal 1.478 kJ,"17,7 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"0,2 g","0,9 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,2 g","1,3 %"
Carboidrati,"75,4 g","28,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"12,2 g","16,7 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"3,1 g","0,2 %"
