Minerali,per porzione,% RDA
Calcio,"2,1 mg","0,2 %"
Rame,"< 0,1 mg","1,7 %"
Ferro,"0,2 mg","1,1 %"
Magnesio,"3,4 mg","1,1 %"
Manganese,"< 0,1 mg","0,3 %"
Fosforo,"33,0 mg","4,7 %"
Potassio,"65,3 mg","3,3 %"
Selenio,"< 0,1 mg","14,0 %"
Zinco,"0,4 mg","5,7 %"
