Valori nutrizionali,per porzione,% RDA
Valore calorico,27 kcal 114 kJ,"1,4 %"
Grassi,"2,3 g","3,6 %"
Grassi saturi,"0,7 g","3,3 %"
Grassi monoinsaturi,"0,9 g","3,3 %"
Grassi polinsaturi,"0,4 g","2,3 %"
Carboidrati,"< 0,1 g","< 0,1 %"
Zuccheri,"< 0,1 g","< 0,1 %"
Proteine,"1,3 g","1,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"92,3 mg","307,6 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,1 g","< 0,1 %"
