Valori nutrizionali,per porzione,% RDA
Valore calorico,705 kcal 2.951 kJ,"35,2 %"
Grassi,"49,4 g","76,0 %"
Grassi saturi,"18,3 g","83,0 %"
Grassi monoinsaturi,"21,7 g","74,7 %"
Grassi polinsaturi,"4,6 g","30,7 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"60,5 g","82,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"225,3 mg","751,1 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"150,6 g","7,5 %"
