Valori nutrizionali,per porzione,% RDA
Valore calorico,46 kcal 193 kJ,"2,3 %"
Grassi,"0,4 g","0,7 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"0,1 g","0,7 %"
Carboidrati,"9,0 g","3,4 %"
Zuccheri,"6,3 g","12,5 %"
Proteine,"1,5 g","2,0 %"
Fibre alimentari,"3,1 g","1,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"137,4 g","6,9 %"
