Minerali,per porzione,% RDA
Calcio,"232,5 mg","23,3 %"
Rame,"0,2 mg","19,3 %"
Ferro,"1,8 mg","11,9 %"
Magnesio,"259,7 mg","86,6 %"
Manganese,"< 0,1 mg","2,9 %"
Fosforo,"854,7 mg","122,1 %"
Potassio,"1.377,1 mg","68,9 %"
Selenio,"0,1 mg","471,1 %"
Zinco,"1,8 mg","25,9 %"
