Minerali,per porzione,% RDA
Calcio,"9,9 mg","1,0 %"
Rame,"0,1 mg","13,1 %"
Ferro,"0,6 mg","4,0 %"
Magnesio,"42,0 mg","14,0 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"32,1 mg","4,6 %"
Potassio,"686,7 mg","34,3 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"0,1 mg","1,8 %"
