Minerali,per porzione,% RDA
Calcio,"17,1 mg","1,7 %"
Rame,"< 0,1 mg","2,3 %"
Ferro,"0,6 mg","4,2 %"
Magnesio,"7,4 mg","2,5 %"
Manganese,"0,1 mg","6,0 %"
Fosforo,"33,1 mg","4,7 %"
Potassio,"51,3 mg","2,6 %"
Selenio,"< 0,1 mg","36,1 %"
Zinco,"0,6 mg","8,4 %"
