Minerali,per porzione,% RDA
Calcio,"13,2 mg","1,3 %"
Rame,"< 0,1 mg","2,0 %"
Ferro,"0,3 mg","1,9 %"
Magnesio,"4,2 mg","1,4 %"
Manganese,"< 0,1 mg","0,4 %"
Fosforo,"35,0 mg","5,0 %"
Potassio,"74,8 mg","3,7 %"
Selenio,"< 0,1 mg","33,3 %"
Zinco,"0,6 mg","8,7 %"
