Minerali,per porzione,% RDA
Calcio,"2,7 mg","0,3 %"
Rame,"< 0,1 mg","0,9 %"
Ferro,"0,1 mg","0,9 %"
Magnesio,"1,9 mg","0,6 %"
Manganese,"< 0,1 mg","3,2 %"
Fosforo,"17,9 mg","2,6 %"
Potassio,"32,7 mg","1,6 %"
Selenio,"< 0,1 mg","11,3 %"
Zinco,"0,2 mg","3,5 %"
