Minerali,per porzione,% RDA
Calcio,"2,2 mg","0,2 %"
Rame,"< 0,1 mg","0,2 %"
Ferro,"< 0,1 mg","0,2 %"
Magnesio,"0,3 mg","0,1 %"
Manganese,"< 0,1 mg","0,9 %"
Fosforo,"4,2 mg","0,6 %"
Potassio,"1,4 mg","< 0,1 %"
Selenio,"< 0,1 mg","0,9 %"
Zinco,"< 0,1 mg","0,4 %"
