Minerali,per porzione,% RDA
Calcio,"33,7 mg","3,4 %"
Rame,"< 0,1 mg","4,5 %"
Ferro,"1,1 mg","7,1 %"
Magnesio,"6,1 mg","2,0 %"
Manganese,"< 0,1 mg","0,8 %"
Fosforo,"133,1 mg","19,0 %"
Potassio,"70,9 mg","3,5 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"0,7 mg","10,4 %"
