Valori nutrizionali,per porzione,% RDA
Valore calorico,205 kcal 859 kJ,"10,3 %"
Grassi,"18,5 g","28,5 %"
Grassi saturi,"6,7 g","30,2 %"
Grassi monoinsaturi,"8,8 g","30,4 %"
Grassi polinsaturi,"2,0 g","13,3 %"
Carboidrati,"1,0 g","0,4 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"8,0 g","10,9 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"43,2 mg","144,0 %"
Sodio,"0,6 g","0,1 %"
Acqua,"30,8 g","1,5 %"
