Valori nutrizionali,per porzione,% RDA
Valore calorico,631 kcal 2.641 kJ,"31,5 %"
Grassi,"7,3 g","11,2 %"
Grassi saturi,"1,7 g","7,6 %"
Grassi monoinsaturi,"3,4 g","11,6 %"
Grassi polinsaturi,"1,4 g","9,3 %"
Carboidrati,"120,7 g","45,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"17,7 g","24,2 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"1,5 g","0,3 %"
Acqua,"19,9 g","1,0 %"
