Minerali,per porzione,% RDA
Calcio,"92,0 mg","9,2 %"
Rame,"0,4 mg","41,2 %"
Ferro,"3,0 mg","20,0 %"
Magnesio,"56,0 mg","18,7 %"
Manganese,"1,4 mg","71,4 %"
Fosforo,"184,0 mg","26,3 %"
Potassio,"400,0 mg","20,0 %"
Selenio,"< 0,1 mg","12,0 %"
Zinco,"2,3 mg","33,1 %"
