Minerali,per porzione,% RDA
Calcio,"42,2 mg","4,2 %"
Rame,"0,2 mg","17,0 %"
Ferro,"1,6 mg","10,7 %"
Magnesio,"18,2 mg","6,1 %"
Manganese,"0,2 mg","10,1 %"
Fosforo,"161,9 mg","23,1 %"
Potassio,"39,3 mg","2,0 %"
Selenio,"< 0,1 mg","28,9 %"
Zinco,"0,3 mg","4,4 %"
