Minerali,per porzione,% RDA
Calcio,"58,0 mg","5,8 %"
Rame,"0,2 mg","15,3 %"
Ferro,"1,8 mg","12,0 %"
Magnesio,"18,0 mg","6,0 %"
Manganese,"0,2 mg","12,1 %"
Fosforo,"43,5 mg","6,2 %"
Potassio,"88,0 mg","4,4 %"
Selenio,"< 0,1 mg","5,7 %"
Zinco,"0,5 mg","7,4 %"
