Valori nutrizionali,per porzione,% RDA
Valore calorico,657 kcal 2.751 kJ,"32,8 %"
Grassi,"2,3 g","3,6 %"
Grassi saturi,"0,0 g","0,0 %"
Grassi monoinsaturi,"0,0 g","0,0 %"
Grassi polinsaturi,"0,0 g","0,0 %"
Carboidrati,"139,1 g","51,9 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"19,8 g","27,2 %"
Fibre alimentari,"2,9 g","1,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"2,4 g","0,4 %"
Acqua,"15,1 g","0,8 %"
