Valori nutrizionali,per porzione,% RDA
Valore calorico,72 kcal 300 kJ,"3,6 %"
Grassi,"3,2 g","4,9 %"
Grassi saturi,"0,8 g","3,7 %"
Grassi monoinsaturi,"1,8 g","6,1 %"
Grassi polinsaturi,"0,4 g","2,7 %"
Carboidrati,"10,2 g","3,8 %"
Zuccheri,"5,7 g","11,3 %"
Proteine,"0,8 g","1,0 %"
Fibre alimentari,"0,1 g","< 0,1 %"
Colesterolo,"7,7 mg","25,5 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"0,7 g","< 0,1 %"
