Valori nutrizionali,per porzione,% RDA
Valore calorico,617 kcal 2.582 kJ,"30,8 %"
Grassi,"25,2 g","38,8 %"
Grassi saturi,"7,5 g","34,1 %"
Grassi monoinsaturi,"6,8 g","23,4 %"
Grassi polinsaturi,"4,9 g","32,6 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"91,0 g","124,6 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"256,7 mg","855,5 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"189,7 g","9,5 %"
