Minerali,per porzione,% RDA
Calcio,"25,2 mg","2,5 %"
Rame,"0,2 mg","16,8 %"
Ferro,"1,5 mg","9,9 %"
Magnesio,"27,3 mg","9,1 %"
Manganese,"0,2 mg","10,2 %"
Fosforo,"44,1 mg","6,3 %"
Potassio,"201,6 mg","10,1 %"
Selenio,"< 0,1 mg","1,4 %"
Zinco,"0,6 mg","8,7 %"
