Minerali,per porzione,% RDA
Calcio,"362,9 mg","36,3 %"
Rame,"0,8 mg","81,2 %"
Ferro,"24,2 mg","161,3 %"
Magnesio,"466,6 mg","155,5 %"
Manganese,"0,3 mg","17,3 %"
Fosforo,"3.628,8 mg","518,4 %"
Potassio,"4.976,6 mg","248,8 %"
Selenio,"0,5 mg","1.676,2 %"
Zinco,"35,1 mg","501,1 %"
