Valori nutrizionali,per porzione,% RDA
Valore calorico,119 kcal 499 kJ,"6,0 %"
Grassi,"5,2 g","8,1 %"
Grassi saturi,"1,2 g","5,3 %"
Grassi monoinsaturi,"1,7 g","5,8 %"
Grassi polinsaturi,"1,3 g","8,5 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"16,9 g","23,1 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"49,7 mg","165,7 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"48,8 g","2,4 %"
