Valori nutrizionali,per porzione,% RDA
Valore calorico,147 kcal 614 kJ,"7,3 %"
Grassi,"7,0 g","10,8 %"
Grassi saturi,"0,8 g","3,8 %"
Grassi monoinsaturi,"2,0 g","7,0 %"
Grassi polinsaturi,"3,4 g","22,5 %"
Carboidrati,"19,7 g","7,3 %"
Zuccheri,"0,3 g","0,6 %"
Proteine,"2,3 g","3,2 %"
Fibre alimentari,"1,6 g","0,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"0,6 g","< 0,1 %"
