Minerali,per porzione,% RDA
Calcio,"43,8 mg","4,4 %"
Rame,"0,2 mg","18,1 %"
Ferro,"1,2 mg","8,1 %"
Magnesio,"33,2 mg","11,1 %"
Manganese,"1,8 mg","92,3 %"
Fosforo,"45,3 mg","6,5 %"
Potassio,"211,4 mg","10,6 %"
Selenio,"< 0,1 mg","2,0 %"
Zinco,"0,4 mg","5,4 %"
