Minerali,per porzione,% RDA
Calcio,"104,9 mg","10,5 %"
Rame,"0,2 mg","16,9 %"
Ferro,"2,0 mg","13,5 %"
Magnesio,"58,9 mg","19,6 %"
Manganese,"< 0,1 mg","3,2 %"
Fosforo,"434,2 mg","62,0 %"
Potassio,"601,7 mg","30,1 %"
Selenio,"< 0,1 mg","223,9 %"
Zinco,"1,8 mg","26,0 %"
