Valori nutrizionali,per porzione,% RDA
Valore calorico,1.927 kcal 8.068 kJ,"96,4 %"
Grassi,"218,0 g","335,4 %"
Grassi saturi,"29,4 g","133,8 %"
Grassi monoinsaturi,"42,9 g","148,1 %"
Grassi polinsaturi,"136,0 g","906,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"0,0 g","0,0 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,0 g","0,0 %"
Acqua,"0,0 g","0,0 %"
