Minerali,per porzione,% RDA
Calcio,"21,3 mg","2,1 %"
Rame,"< 0,1 mg","3,9 %"
Ferro,"0,3 mg","1,7 %"
Magnesio,"21,3 mg","7,1 %"
Manganese,"< 0,1 mg","0,5 %"
Fosforo,"191,7 mg","27,4 %"
Potassio,"319,5 mg","16,0 %"
Selenio,"< 0,1 mg","66,5 %"
Zinco,"0,4 mg","5,5 %"
