Valori nutrizionali,per porzione,% RDA
Valore calorico,431 kcal 1.806 kJ,"21,6 %"
Grassi,"4,2 g","6,5 %"
Grassi saturi,"1,2 g","5,2 %"
Grassi monoinsaturi,"1,7 g","6,0 %"
Grassi polinsaturi,"0,7 g","4,5 %"
Carboidrati,"105,8 g","39,5 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"4,2 g","5,8 %"
Fibre alimentari,"25,4 g","8,5 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,1 g","< 0,1 %"
Acqua,"729,3 g","36,5 %"
