Minerali,per porzione,% RDA
Calcio,"23,8 mg","2,4 %"
Rame,"0,3 mg","32,8 %"
Ferro,"0,5 mg","3,6 %"
Magnesio,"15,0 mg","5,0 %"
Manganese,"0,1 mg","6,4 %"
Fosforo,"130,6 mg","18,7 %"
Potassio,"151,6 mg","7,6 %"
Selenio,"< 0,1 mg","52,1 %"
Zinco,"0,8 mg","12,0 %"
