Valori nutrizionali,per porzione,% RDA
Valore calorico,309 kcal 1.293 kJ,"15,4 %"
Grassi,"12,0 g","18,4 %"
Grassi saturi,"4,4 g","19,8 %"
Grassi monoinsaturi,"4,0 g","13,9 %"
Grassi polinsaturi,"2,6 g","17,1 %"
Carboidrati,"44,3 g","16,5 %"
Zuccheri,"12,3 g","24,6 %"
Proteine,"5,8 g","7,9 %"
Fibre alimentari,"5,3 g","1,8 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"0,5 g","< 0,1 %"
Acqua,"101,8 g","5,1 %"
