Valori nutrizionali,per porzione,% RDA
Valore calorico,100 kcal 419 kJ,"5,0 %"
Grassi,"0,8 g","1,2 %"
Carboidrati,"0,0 g","0,0 %"
Proteine,"23,3 g","31,9 %"
Sale,"0,3 g","5,0 %"
Fibre alimentari,"0,0 g","0,0 %"
