Valori nutrizionali,per porzione,% RDA
Valore calorico,427 kcal 1.788 kJ,"21,4 %"
Grassi,"30,7 g","47,2 %"
Grassi saturi,"9,6 g","43,7 %"
Grassi monoinsaturi,"14,4 g","49,5 %"
Grassi polinsaturi,"3,5 g","23,5 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"35,2 g","48,3 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"127,4 mg","424,7 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"72,7 g","3,6 %"
