Minerali,per porzione,% RDA
Calcio,"200,1 mg","20,0 %"
Rame,"< 0,1 mg","4,9 %"
Ferro,"0,2 mg","1,6 %"
Magnesio,"2,4 mg","0,8 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"244,0 mg","34,9 %"
Potassio,"366,0 mg","18,3 %"
Selenio,"< 0,1 mg","14,6 %"
Zinco,"0,2 mg","3,5 %"
