Minerali,per porzione,% RDA
Calcio,"35,6 mg","3,6 %"
Rame,"0,2 mg","17,8 %"
Ferro,"1,3 mg","9,0 %"
Magnesio,"106,9 mg","35,6 %"
Manganese,"< 0,1 mg","2,2 %"
Fosforo,"950,4 mg","135,8 %"
Potassio,"1.437,5 mg","71,9 %"
Selenio,"< 0,1 mg","316,8 %"
Zinco,"1,4 mg","20,4 %"
