Minerali,per porzione,% RDA
Calcio,"4,5 mg","0,4 %"
Rame,"< 0,1 mg","3,4 %"
Ferro,"0,4 mg","2,8 %"
Magnesio,"2,5 mg","0,8 %"
Manganese,"0,0 mg","0,0 %"
Fosforo,"15,7 mg","2,2 %"
Potassio,"8,7 mg","0,4 %"
Selenio,"< 0,1 mg","< 0,1 %"
Zinco,"0,3 mg","3,9 %"
