Minerali,per porzione,% RDA
Calcio,"124,7 mg","12,5 %"
Rame,"< 0,1 mg","4,4 %"
Ferro,"0,2 mg","1,5 %"
Magnesio,"16,0 mg","5,3 %"
Manganese,"< 0,1 mg","1,6 %"
Fosforo,"275,5 mg","39,4 %"
Potassio,"198,7 mg","9,9 %"
Selenio,"< 0,1 mg","45,4 %"
Zinco,"0,7 mg","9,7 %"
