Valori nutrizionali,per porzione,% RDA
Valore calorico,332 kcal 1.388 kJ,"16,6 %"
Grassi,"7,8 g","12,0 %"
Grassi saturi,"3,9 g","17,7 %"
Grassi monoinsaturi,"2,2 g","7,7 %"
Grassi polinsaturi,"0,5 g","3,3 %"
Carboidrati,"50,8 g","18,9 %"
Zuccheri,"1,0 g","2,1 %"
Proteine,"14,6 g","20,0 %"
Fibre alimentari,"2,1 g","0,7 %"
Colesterolo,"45,4 mg","151,2 %"
Sodio,"0,4 g","< 0,1 %"
Acqua,"32,9 g","1,6 %"
