Valori nutrizionali,per porzione,% RDA
Valore calorico,52 kcal 217 kJ,"2,6 %"
Grassi,"0,2 g","0,3 %"
Grassi saturi,"< 0,1 g","0,2 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,1 g","0,8 %"
Carboidrati,"12,1 g","4,5 %"
Zuccheri,"6,2 g","12,5 %"
Proteine,"1,5 g","2,1 %"
Fibre alimentari,"3,2 g","1,1 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"125,2 g","6,3 %"
