Minerali,per porzione,% RDA
Calcio,"3,0 mg","0,3 %"
Rame,"< 0,1 mg","0,9 %"
Ferro,"< 0,1 mg","0,3 %"
Magnesio,"1,0 mg","0,3 %"
Manganese,"< 0,1 mg","0,6 %"
Fosforo,"2,0 mg","0,3 %"
Potassio,"19,0 mg","1,0 %"
Selenio,"< 0,1 mg","0,3 %"
Zinco,"< 0,1 mg","0,1 %"
