Valori nutrizionali,per porzione,% RDA
Valore calorico,14 kcal 58 kJ,"0,7 %"
Grassi,"< 0,1 g","0,1 %"
Grassi saturi,"< 0,1 g","< 0,1 %"
Grassi monoinsaturi,"< 0,1 g","< 0,1 %"
Grassi polinsaturi,"< 0,1 g","0,3 %"
Carboidrati,"2,9 g","1,1 %"
Zuccheri,"1,0 g","2,0 %"
Proteine,"1,1 g","1,6 %"
Fibre alimentari,"1,9 g","0,6 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"80,9 g","4,0 %"
