Minerali,per porzione,% RDA
Calcio,"33,0 mg","3,3 %"
Rame,"0,2 mg","16,0 %"
Ferro,"1,2 mg","8,3 %"
Magnesio,"20,3 mg","6,8 %"
Manganese,"0,5 mg","25,4 %"
Fosforo,"30,5 mg","4,4 %"
Potassio,"218,4 mg","10,9 %"
Selenio,"< 0,1 mg","2,5 %"
Zinco,"0,2 mg","3,3 %"
