Valori nutrizionali,per porzione,% RDA
Valore calorico,573 kcal 2.399 kJ,"28,7 %"
Grassi,"36,0 g","55,4 %"
Grassi saturi,"10,8 g","49,3 %"
Grassi monoinsaturi,"10,7 g","37,0 %"
Grassi polinsaturi,"7,1 g","47,6 %"
Carboidrati,"39,7 g","14,8 %"
Zuccheri,"9,5 g","18,9 %"
Proteine,"27,2 g","37,2 %"
Fibre alimentari,"3,2 g","1,1 %"
Colesterolo,"91,4 mg","304,6 %"
Sodio,"1,0 g","0,2 %"
Acqua,"140,1 g","7,0 %"
