Minerali,per porzione,% RDA
Calcio,"23,4 mg","2,3 %"
Rame,"0,3 mg","29,6 %"
Ferro,"0,9 mg","6,1 %"
Magnesio,"47,4 mg","15,8 %"
Manganese,"0,3 mg","15,5 %"
Fosforo,"103,5 mg","14,8 %"
Potassio,"205,5 mg","10,3 %"
Selenio,"0,0 mg","0,0 %"
Zinco,"1,0 mg","13,8 %"
