Minerali,per porzione,% RDA
Calcio,"81,6 mg","8,2 %"
Rame,"< 0,1 mg","6,1 %"
Ferro,"2,9 mg","19,3 %"
Magnesio,"19,0 mg","6,3 %"
Manganese,"0,3 mg","13,1 %"
Fosforo,"387,6 mg","55,4 %"
Potassio,"238,0 mg","11,9 %"
Selenio,"< 0,1 mg","91,1 %"
Zinco,"1,0 mg","14,2 %"
