Minerali,per porzione,% RDA
Calcio,"42,0 mg","4,2 %"
Rame,"0,3 mg","28,7 %"
Ferro,"1,5 mg","9,7 %"
Magnesio,"86,8 mg","28,9 %"
Manganese,"2,1 mg","105,3 %"
Fosforo,"151,2 mg","21,6 %"
Potassio,"81,2 mg","4,1 %"
Selenio,"< 0,1 mg","103,1 %"
Zinco,"1,5 mg","21,6 %"
