Valori nutrizionali,per porzione,% RDA
Valore calorico,860 kcal 3.602 kJ,"43,0 %"
Grassi,"1,4 g","2,1 %"
Grassi saturi,"0,3 g","1,5 %"
Grassi monoinsaturi,"< 0,1 g","0,1 %"
Grassi polinsaturi,"0,6 g","3,9 %"
Carboidrati,"190,1 g","70,9 %"
Zuccheri,"8,4 g","16,8 %"
Proteine,"21,9 g","30,0 %"
Fibre alimentari,"17,0 g","5,7 %"
Colesterolo,"0,0 mg","0,0 %"
Sodio,"1,5 g","0,3 %"
Acqua,"4,5 g","0,2 %"
