Minerali,per porzione,% RDA
Calcio,"37,0 mg","3,7 %"
Rame,"< 0,1 mg","7,5 %"
Ferro,"1,8 mg","12,0 %"
Magnesio,"14,1 mg","4,7 %"
Manganese,"0,4 mg","18,5 %"
Fosforo,"73,9 mg","10,6 %"
Potassio,"95,9 mg","4,8 %"
Selenio,"< 0,1 mg","49,9 %"
Zinco,"0,5 mg","6,9 %"
