Minerali,per porzione,% RDA
Calcio,"5,4 mg","0,5 %"
Rame,"< 0,1 mg","1,2 %"
Ferro,"< 0,1 mg","0,5 %"
Magnesio,"2,7 mg","0,9 %"
Manganese,"< 0,1 mg","1,0 %"
Fosforo,"6,1 mg","0,9 %"
Potassio,"51,3 mg","2,6 %"
Selenio,"< 0,1 mg","0,5 %"
Zinco,"< 0,1 mg","0,5 %"
