Valori nutrizionali,per porzione,% RDA
Valore calorico,13 kcal 53 kJ,"0,6 %"
Grassi,"0,5 g","0,8 %"
Grassi saturi,"0,2 g","0,7 %"
Grassi monoinsaturi,"0,2 g","0,8 %"
Grassi polinsaturi,"0,1 g","0,7 %"
Carboidrati,"0,2 g","< 0,1 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"1,7 g","2,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"8,3 mg","27,6 %"
Sodio,"< 0,1 g","< 0,1 %"
Acqua,"6,6 g","0,3 %"
