Valori nutrizionali,per porzione,% RDA
Valore calorico,530 kcal 2.220 kJ,"26,5 %"
Grassi,"20,4 g","31,4 %"
Grassi saturi,"3,5 g","16,1 %"
Grassi monoinsaturi,"5,0 g","17,1 %"
Grassi polinsaturi,"5,8 g","38,9 %"
Carboidrati,"0,0 g","0,0 %"
Zuccheri,"0,0 g","0,0 %"
Proteine,"80,9 g","110,8 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"226,1 mg","753,5 %"
Sodio,"1,7 g","0,3 %"
Acqua,"304,3 g","15,2 %"
