Minerali,per porzione,% RDA
Calcio,"40,5 mg","4,0 %"
Rame,"< 0,1 mg","7,1 %"
Ferro,"0,6 mg","4,3 %"
Magnesio,"73,8 mg","24,6 %"
Manganese,"< 0,1 mg","1,8 %"
Fosforo,"595,0 mg","85,0 %"
Potassio,"811,6 mg","40,6 %"
Selenio,"< 0,1 mg","289,6 %"
Zinco,"1,1 mg","15,3 %"
