Valori nutrizionali,per porzione,% RDA
Valore calorico,266 kcal 1.115 kJ,"13,3 %"
Grassi,"19,1 g","29,4 %"
Grassi saturi,"5,2 g","23,5 %"
Grassi monoinsaturi,"8,3 g","28,5 %"
Grassi polinsaturi,"2,4 g","16,1 %"
Carboidrati,"1,9 g","0,7 %"
Zuccheri,"1,4 g","2,7 %"
Proteine,"20,0 g","27,4 %"
Fibre alimentari,"0,0 g","0,0 %"
Colesterolo,"1.226,9 mg","4.089,6 %"
Sodio,"0,2 g","< 0,1 %"
Acqua,"101,4 g","5,1 %"
