Minerali,per porzione,% RDA
Calcio,"4,7 mg","0,5 %"
Rame,"< 0,1 mg","1,7 %"
Ferro,"0,1 mg","0,8 %"
Magnesio,"11,9 mg","4,0 %"
Manganese,"< 0,1 mg","3,2 %"
Fosforo,"2,4 mg","0,3 %"
Potassio,"128,0 mg","6,4 %"
Selenio,"< 0,1 mg","0,8 %"
Zinco,"< 0,1 mg","0,7 %"
