Valori nutrizionali,per porzione,% RDA
Valore calorico,119 kcal 498 kJ,"6,0 %"
Grassi,"2,9 g","4,5 %"
Grassi saturi,"0,6 g","2,7 %"
Grassi monoinsaturi,"1,6 g","5,5 %"
Grassi polinsaturi,"0,6 g","4,0 %"
Carboidrati,"1,2 g","0,4 %"
Zuccheri,"0,9 g","1,8 %"
Proteine,"22,0 g","30,1 %"
Sale,"3,4 g","57,3 %"
Fibre alimentari,"0,0 g","0,0 %"
