Minerali,per porzione,% RDA
Calcio,"154,3 mg","15,4 %"
Rame,"0,4 mg","40,2 %"
Ferro,"5,0 mg","33,6 %"
Magnesio,"108,8 mg","36,3 %"
Manganese,"0,6 mg","32,3 %"
Fosforo,"275,8 mg","39,4 %"
Potassio,"905,7 mg","45,3 %"
Selenio,"< 0,1 mg","48,1 %"
Zinco,"1,8 mg","26,4 %"
