Minerali,per porzione,% RDA
Calcio,"329,4 mg","32,9 %"
Rame,"2,0 mg","197,6 %"
Ferro,"15,6 mg","104,3 %"
Magnesio,"494,1 mg","164,7 %"
Manganese,"0,3 mg","13,7 %"
Fosforo,"5.490,0 mg","784,3 %"
Potassio,"11.336,9 mg","566,8 %"
Selenio,"0,6 mg","2.003,9 %"
Zinco,"59,0 mg","843,1 %"
