Minerali,per porzione,% RDA
Calcio,"5,3 mg","0,5 %"
Rame,"< 0,1 mg","1,6 %"
Ferro,"0,5 mg","3,2 %"
Magnesio,"4,1 mg","1,4 %"
Manganese,"< 0,1 mg","1,8 %"
Fosforo,"7,2 mg","1,0 %"
Potassio,"52,4 mg","2,6 %"
Selenio,"< 0,1 mg","0,5 %"
Zinco,"< 0,1 mg","1,4 %"
