Valori nutrizionali,per porzione,% RDA
Valore calorico,48 kcal 201 kJ,"2,4 %"
Grassi,"1,6 g","2,5 %"
Grassi saturi,"2,6 g","11,8 %"
Carboidrati,"4,8 g","1,8 %"
Zuccheri,"4,8 g","9,6 %"
Proteine,"3,3 g","4,5 %"
Sale,"0,1 g","2,2 %"
