Minerali,per porzione,% RDA
Calcio,"44,1 mg","4,4 %"
Rame,"0,1 mg","14,4 %"
Ferro,"0,5 mg","3,1 %"
Magnesio,"18,5 mg","6,2 %"
Manganese,"0,1 mg","6,9 %"
Fosforo,"61,3 mg","8,8 %"
Potassio,"109,6 mg","5,5 %"
Selenio,"< 0,1 mg","4,6 %"
Zinco,"0,7 mg","9,7 %"
